year,category,value,unit,scenario,figure_type
2025,Ulsan,19.244286327143506,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2026,Ulsan,21.677050786755345,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2027,Ulsan,21.403210221788395,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2028,Ulsan,21.129369656821442,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2029,Ulsan,20.78426068319116,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2030,Ulsan,20.205029599246938,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2031,Ulsan,19.74231051494667,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2032,Ulsan,19.0665346343385,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2033,Ulsan,18.320408846079395,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2034,Ulsan,17.57428305782028,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2035,Ulsan,16.828157269561178,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2036,Ulsan,15.330537881616635,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2037,Ulsan,13.82755068224577,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2038,Ulsan,12.294347562666964,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2039,Ulsan,10.541602049133962,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2040,Ulsan,8.782574293616973,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2041,Ulsan,7.909342657842466,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2042,Ulsan,7.029828780083971,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
2043,Ulsan,6.150314902325476,MtCO2_per_yr,shaheen_ncc_elec_flat_decoupled,stacked_area
