year,category,value,unit,scenario,figure_type
2049,BTX Plant,0.3038514211206941,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2050,BTX Plant,0.0,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2025,Extraction,0.3107481442601701,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2026,Extraction,0.20007103936438475,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2027,Extraction,0.19175466075726508,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2028,Extraction,0.18343828215014538,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2029,Extraction,0.17512190354302573,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2030,Extraction,0.16680552493590606,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2031,Extraction,0.16016198110608057,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2032,Extraction,0.15351843727625508,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2033,Extraction,0.1468748934464296,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2034,Extraction,0.1402313496166041,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2035,Extraction,0.13358780578677865,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2036,Extraction,0.1202529228477764,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2037,Extraction,0.1068702446294229,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2038,Extraction,0.09353536169042069,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2039,Extraction,0.08020047875141845,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2040,Extraction,0.06681780053306495,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2041,Extraction,0.06017425670323946,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2042,Extraction,0.05348291759406272,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2043,Extraction,0.04679157848488597,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2044,Extraction,0.04014803465506049,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2045,Extraction,0.03345669554588374,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2046,Extraction,0.026765356436706987,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2047,Extraction,0.020074017327530246,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2048,Extraction,0.013382678218353494,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2049,Extraction,0.006691339109176747,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2050,Extraction,0.0,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2025,Naphtha Cracker,40.16324319318627,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2026,Naphtha Cracker,46.11933805154672,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2027,Naphtha Cracker,46.050946430929244,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2028,Naphtha Cracker,45.98255481031176,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2029,Naphtha Cracker,45.63110017635797,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2030,Naphtha Cracker,44.316401187921485,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2031,Naphtha Cracker,43.26615314543488,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2032,Naphtha Cracker,41.65948653315947,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2033,Naphtha Cracker,39.869094286789114,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2034,Naphtha Cracker,38.078702040418754,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2035,Naphtha Cracker,36.28830979404839,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2036,Naphtha Cracker,32.694644781549606,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2037,Naphtha Cracker,29.088099249292764,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2038,Naphtha Cracker,25.482869541523712,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2039,Naphtha Cracker,21.849900404024932,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2040,Naphtha Cracker,18.20390987176809,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2041,Naphtha Cracker,16.39393600039773,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2042,Naphtha Cracker,14.570940734269309,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2043,Naphtha Cracker,12.747945468140887,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2044,Naphtha Cracker,10.937971596770527,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2045,Naphtha Cracker,9.114976330642106,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2046,Naphtha Cracker,7.291981064513684,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2047,Naphtha Cracker,5.468985798385264,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2048,Naphtha Cracker,3.645990532256842,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2049,Naphtha Cracker,1.822995266128421,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2050,Naphtha Cracker,0.0,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2025,Polymerization,0.37646399813717746,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2026,Polymerization,0.4156559726221464,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2027,Polymerization,0.39837834738653877,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2028,Polymerization,0.38110072215093116,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2029,Polymerization,0.3638230969153235,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2030,Polymerization,0.3465454716797159,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2031,Polymerization,0.33274323083058116,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2032,Polymerization,0.3189409899814463,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2033,Polymerization,0.3051387491323115,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2034,Polymerization,0.2913365082831767,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
2035,Polymerization,0.2775342674340419,MtCO2_per_yr,shaheen_ncc_elec_flat_coupled,stacked_area
